"","Comp1","Comp2","Comp3"
"LFxTRC5448",-0.0102799865049783,0.00243324974601557,0.0192789081785229
"LFxTRC5450",0.037866817560716,0.00066286298290646,-0.0165913820823477
"LFxTRC5452",-0.00831470559261686,-0.0156253651471828,-0.0199839993325532
"LFxTRC5453",0.0029360079006462,-0.0062069552057126,0.00990783030746173
"LFxTRC5454",-0.034940186515606,-0.0021673364837765,0.0184643439182103
"LFxTRC5455",0.0379755563453334,0.00473190153661244,0.0120642802252348
"LFxTRC5456",0.0101566568418234,-0.00292449458302949,0.035921869608398
"LFxTRC5457",0.00738472410197295,0.0278980619628237,0.00137277136353556
"LFxTRC5458",-0.0178160944320106,-0.000458710460606328,0.0291502362798763
"LFxTRC5459",-0.0231963573652622,0.0277864349839872,-0.00792449318009546
"LFxTRC5460",-0.0126023979275702,0.0261620794163627,0.00914794346126083
"LFxTRC5461",0.0389942931208973,0.00586564916835814,0.0106236767327917
