"","Comp1","Comp2","Comp3"
"LFxTRC5563",-0.0474445138437211,-0.0150393854788551,-0.0186437829636347
"LFxTRC5564",-0.0103305298935154,0.010015035127831,-0.0170355230441226
"LFxTRC5565",-0.027175493315495,-0.0137671429856168,0.00309809651718252
"LFxTRC5566",0.0308187535382134,-0.00829926852430039,-0.00284397216024438
"LFxTRC5567",0.035712250368071,0.00794467440129993,-0.0205266817131961
"LFxTRC5568",-0.00771764983213191,-0.0133443752362507,-0.0113589889270322
"LFxTRC5569",-0.0217496569479456,0.00899837457599631,0.0149505433451398
"LFxTRC5570",0.00218443105251314,-0.0167727049508749,-0.0113346043076298
"LFxTRC5572",-0.00364145338730805,-0.0183546352933508,-0.00951167759936143
"LFxTRC5573",-0.0204440857087029,0.0109807938353552,-0.0255623638537167
"LFxTRC5574",-0.0246504312903256,0.0123333323302663,-0.0187668134548551
"LFxTRC5575",0.0102123534643312,-0.0145270505096397,0.0364751129937909
"LFxTRC5576",-0.0311905399650262,-0.0148338943812227,0.0187980076091068
"LFxTRC5577",-0.0148900431445997,-0.0208305881055999,0.0045489154576776
"LFxTRC5578",-0.0128684375674174,-0.0160460772265195,0.0310963261294861
"LFxTRC5579",0.00860974861371993,0.00671877768817563,0.00851329666018814
"LFxTRC5580",0.0399389341831515,-0.0029697849726338,0.00436088589627972
"LFxTRC5581",-0.0260232238384423,-0.00328708692821379,-0.0189605305171936
"LFxTRC5582",-0.0043102901982986,-0.00495154727546061,-0.0069772187483341
"LFxTRC5583",-0.0167773960755212,-0.0197625257724236,0.0246116086434014
"LFxTRC5584",-0.0292509945705646,-0.00523103133680984,0.00851802580257704
"LFxTRC5585",-0.0328285023527427,0.00733665348865655,0.00238626584566906
"LFxTRC5586",-0.0440813455816134,-0.0127304851530442,-0.00928491134443888
"LFxTRC5587",-0.0328812153247364,0.00423503384085151,-0.0161347516941434
"LFxTRC5588",-0.0168612194532352,0.00708789411785752,-0.0175793615234053
"LFxTRC5589",0.0348699598212752,-0.000797342567338344,-0.00448568349462905
"LFxTRC5590",0.0147727735417301,-0.00702632596817991,-0.012180636897237
"LFxTRC5591",0.000521057950062532,-0.0112650146994505,-0.00431464251112285
"LFxTRC5592",0.0154824684694706,0.0374706622199772,-0.0441343776387068
"LFxTRC5593",0.0190155491669372,0.00430919668611595,-0.0027306295868831
"LFxTRC5594",-0.00780894403486517,-5.58884812288066e-06,-0.00195619595506304
"LFxTRC5595",0.0108501683550918,0.000982955422033878,-0.0168749750091558
"LFxTRC5596",0.0213381917478933,-0.0111637503758107,0.00486398037153726
"LFxTRC5597",-0.0286172828463491,0.0157379000322471,-0.00676640301385054
"LFxTRC5598",0.0241936855577101,-0.0030976339842183,-0.027496088552567
"LFxTRC5599",-0.0244729476774862,0.0200211534700215,0.023585674008051
"LFxTRC5600",-0.0163494220428651,0.0160388527830751,-0.0128788695844257
"LFxTRC5601",0.000969954532183725,-0.025237890634588,-0.00480945302354592
"LFxTRC5602",-0.037547917997255,-0.0184146348170721,-0.000995525740715334
"LFxTRC5603",0.0118955330662226,0.00552433402707061,-0.0154082301540067
"LFxTRC5604",-0.0636323539525347,-0.00375393481202081,-0.0398263181399278
"LFxTRC5605",-0.0172482368675067,-0.00231316989374853,-0.00975355721641995
"LFxTRC5606",0.0306614265450033,-0.0264891887356551,-0.0251500978761237
"LFxTRC5607",-0.01198920717691,-0.0112138144108847,-0.00103528642226221
"LFxTRC5608",0.0139214172803354,-0.0174709291328567,0.00461082061060259
"LFxTRC5609",-0.00893977512258323,0.0174608103978016,0.0101906189332958
"LFXTRC5611",0.0374059226347118,0.0195938977995399,-0.00181033370920346
